open_time,open,high,low,close,volume,return_1d,return_7d,volatility_7d,rsi,sma_20,sma_50,sma_200,macd,future_return,label
2024-01-23,39568.02,40176.74,38555.0,39897.6,57956.63351,0.0083294539378013,-0.0751159941536396,1115.0338897068127,37.830182009024966,43188.224,43088.90359999999,33525.51275,-701.2279112348988,0.004694016682707636,1
2024-01-24,39897.59,40555.0,39484.19,40084.88,39293.82861,0.0046940166827076,-0.0629141039038154,936.7481718484382,38.9089779363229,42984.913,43009.13480000001,33574.514,-783.7732121306108,-0.003088196846292135,1
2024-01-25,40084.89,40300.24,39550.0,39961.09,31022.11853,-0.0030881968462921,-0.0330629725969391,958.0434357383808,38.43423685990014,42775.712,42933.1028,33623.5159,-849.3885537197784,0.04660583582680067,2
2024-01-26,39961.09,42246.82,39822.52,41823.51,47384.96726,0.0466058358268006,0.0039482436340934,988.8582304087462,48.596226264777656,42668.4715,42904.1102,33680.575600000004,-742.5478264324265,0.007104138318376307,1
2024-01-27,41823.51,42200.0,41394.34,42120.63,16224.41667,0.0071041383183763,0.0101829814054283,1072.5659024926958,50.01374565497857,42578.052,42863.10300000001,33738.068250000004,-626.6767400798635,-0.0021265114030820653,1
2024-01-28,42120.63,42842.68,41620.81,42031.06,27294.99838,-0.002126511403082,0.0108399813084696,1144.0120333239367,49.56996538315837,42332.053,42829.45220000001,33796.32355,-535.8981198312249,0.03025476873531141,2
2024-01-29,42031.05,43333.0,41804.88,43302.7,31542.74207,0.0302547687353114,0.0943863251181131,1337.0718530642316,55.59423324049053,42191.688,42819.71599999999,33855.5659,-357.2268006070008,-0.008350518558888909,1
2024-01-30,43302.71,43882.36,42683.99,42941.1,37619.24546,-0.0083505185588889,0.0762827839268527,1292.5525862082932,53.6322732902453,42006.0435,42853.47,33918.71135,-242.01677214806116,-0.008409193057467013,1
2024-01-31,42941.1,43745.11,42276.84,42580.0,39871.13688,-0.008409193057467,0.062245914170131,1083.2344851545397,51.67120493339123,41818.0855,42875.2222,33980.16374999999,-177.8001769491966,0.011811648661343321,1
2024-02-01,42580.0,43285.13,41884.28,43082.94,35231.04664,0.0118116486613433,0.0781222434122794,575.2884561301195,54.18399999042673,41833.096000000005,42879.5004,34044.4185,-85.34124707031879,0.0027170847671955656,1
2024-02-02,43082.95,43488.0,42546.79,43200.0,29672.14418,0.0027170847671955,0.0329118718156367,515.9484328186302,54.773415981020726,41850.696500000005,42883.0552,34109.7285,-2.5912450618561707,-0.004372916666666726,1
2024-02-03,43199.99,43380.01,42880.0,43011.09,12033.40998,-0.0043729166666667,0.0211407094338331,438.5314930042864,53.575565479775406,41914.6335,42904.471,34175.4883,47.201163862860994,-0.00995580442160382,1
2024-02-04,43011.1,43119.04,42222.0,42582.88,17066.89404,-0.0099558044216038,0.013128862322292,282.7517369141967,50.860383378224505,41918.2225,42910.56800000001,34238.85665,51.51520317581162,0.0029547085589325395,1
2024-02-05,42582.88,43569.76,42258.1,42708.7,29467.75905,0.0029547085589325,-0.0137173894468474,248.9045121257741,51.63597339261102,41896.76,42937.249,34303.40015,64.34500374093477,0.009137482526979213,1
2024-02-06,42708.7,43399.98,42574.0,43098.95,24675.85433,0.0091374825269792,0.0036759654503493,262.92283118163874,54.05804951752992,41912.9025,42946.072,34369.3863,104.79461952567362,0.029018108329785353,2
2024-02-07,43098.96,44396.5,42788.0,44349.6,34392.59915,0.0290181083297853,0.0415594175669327,575.0759710593807,60.82844061966967,42064.0075,42987.5442,34442.1643,235.05862483251255,0.021173809910348673,2
2024-02-08,44349.6,45614.3,44331.1,45288.65,45439.62231,0.0211738099103486,0.0511968310426353,988.9861016113184,64.99924098656808,42245.4885,43019.9386,34518.1888,409.3485591916324,0.04071925305788526,2
2024-02-09,45288.66,48200.0,45242.12,47132.77,73503.481,0.0407192530578852,0.0910363425925924,1686.1370018842435,71.4321963608246,42517.325,43085.358,34607.970149999994,688.344848969391,0.013118685789101692,1
2024-02-10,47132.78,48170.0,46800.0,47751.09,24802.35936,0.0131186857891016,0.1102041357240655,2109.8033125612865,73.2101182339729,42825.863,43160.999,34700.58105,948.411972311289,0.011495025558578842,1
2024-02-11,47751.08,48592.66,47557.16,48299.99,29958.80837,0.0114950255585788,0.1342584155886121,2254.453696839775,74.71454553007219,43262.4615,43252.95560000001,34795.3212,1185.1470464701924,0.03348406490353306,2
2024-02-12,48300.0,50334.82,47710.01,49917.27,59009.96705,0.033484064903533,0.1687845801909213,2398.8087637436856,78.53868262451964,43763.44499999999,43391.471,34898.79365,1486.13108409931,-0.004360815405169416,1
2024-02-13,49917.28,50368.61,48300.95,49699.59,55551.56706,-0.0043608154051694,0.1531508308207043,2094.987477917828,76.8538896681747,44244.1805,43513.940200000005,35000.7209,1687.6440356993262,0.04216493536465804,2
2024-02-14,49699.6,52043.71,49225.01,51795.17,57046.37401,0.042164935364658,0.1678835885780254,2123.976196584193,81.06501598117097,44835.8845,43699.665,35112.93225,1993.4609176002125,0.001637797501195637,1
2024-02-15,51795.17,52816.62,51314.0,51880.0,53816.03055,0.0016377975011956,0.1455408805517497,1881.8678974344384,81.21401524420887,45338.709,43868.688,35225.9268,2217.1106009402138,0.004705281418658558,1
2024-02-16,51880.01,52572.08,51566.0,52124.11,37772.25318,0.0047052814186585,0.1058995683894667,1779.7970729897422,81.66122401252187,45838.883,44059.895,35340.3861,2386.5416565377677,-0.00923699224792518,1
2024-02-17,52124.1,52162.82,50625.0,51642.64,25674.00622,-0.0092369922479251,0.0814965689788442,1463.5529873837731,77.7308135941191,46319.46199999999,44251.4088,35450.06935,2453.6818664043603,0.009585683458475325,1
2024-02-18,51642.64,52377.0,51163.28,52137.67,21992.10363,0.0095856834584753,0.079455088914097,1044.9696404903832,78.85755485953833,46761.2105,44451.3566,35564.82765,2517.8119810701683,-0.0069611856456185395,1
2024-02-19,52137.68,52488.77,51677.0,51774.73,29534.99432,-0.0069611856456185,0.0372107689382854,848.6390734772345,75.82827749669077,47202.892,44641.1796,35677.7331,2510.410880240582,0.009349928044047662,1
2024-02-20,51774.74,52985.0,50760.37,52258.82,49614.47318,0.0093499280440476,0.0514939861676928,229.0458798891112,77.09229551439682,47686.833,44802.765,35793.45725,2514.620492066512,-0.007834658340927003,1
2024-02-21,52258.82,52366.8,50625.0,51849.39,43079.40049,-0.007834658340927,0.0010468157552143,224.0063894898353,73.58730539183948,48125.15549999999,44940.8146,35907.34355,2456.600894584648,-0.010819220824005882,1
2024-02-22,51849.38,52065.78,50940.78,51288.42,35309.44574,-0.0108192208240058,-0.0114028527370856,338.3292867112825,68.96110250446529,48529.5765,45109.6784,36018.34355,2338.3987496107075,-0.010611947102289299,1
2024-02-23,51288.42,51548.54,50521.0,50744.15,30545.79544,-0.0106119471022892,-0.0264745047925039,518.3497236228797,64.71044966525656,48916.2295,45241.5394,36126.009,2175.7242628121967,0.016239704478250294,1
2024-02-24,50744.15,51698.0,50585.0,51568.22,16560.4211,0.0162397044782502,-0.001441057234874,519.7854963979187,67.9332997439769,49365.4965,45390.0016,36234.998,2089.2159411004104,0.0031149029382824267,1
2024-02-25,51568.21,51958.55,51279.8,51728.85,18721.63159,0.0031149029382824,-0.0078411635963018,478.52564179583055,68.53648191897372,49816.504,45545.2122,36345.7323,2010.4438264703783,0.05311581448263403,2
2024-02-26,51728.85,54910.0,50901.44,54476.47,51256.72199,0.053115814482634,0.0521825995036573,1194.7794574727766,76.633188136864,50385.38,45756.1612,36470.8359,2145.0001033104345,0.04700873606531397,2
2024-02-27,54476.48,57588.15,54450.13,57037.34,67194.98562,0.0470087360653139,0.0914394928932569,2263.026593088878,81.42978815808685,51019.767,45957.8872,36608.89245,2430.2631680334234,0.09458295215029322,2
2024-02-28,57037.35,64000.0,56691.85,62432.1,118763.46984,0.0945829521502932,0.2041048120334685,4268.98187341116,87.33011431560388,51876.93949999999,46284.3292,36773.9021,3056.4157894769887,-0.020840561185672013,0
2024-02-29,62432.11,63676.35,60364.7,61130.98,78425.07603,-0.020840561185672,0.1919060871830329,4750.736252138148,80.67255732600007,52576.85,46573.869000000006,36933.0378,3408.36720753702,0.02056109684484042,2
2024-03-01,61130.99,63114.23,60777.0,62387.9,47737.93473,0.0205610968448404,0.2294599475998711,4810.016921549632,82.09277260362948,53308.6905,46894.8438,37097.82265,3745.53795151526,-0.006421437490282567,1
2024-03-02,62387.9,62433.19,61561.12,61987.28,25534.73659,-0.0064214374902825,0.202044204744705,4348.052301833479,80.07312210155274,53993.05499999999,47278.9348,37261.75905,3935.060580540769,0.018176148396896963,1
2024-03-03,61987.28,63231.88,61320.0,63113.97,28994.90903,0.0181761483968969,0.22009226959424,3288.577956719617,81.45495546772153,54652.89,47684.254400000005,37433.67635,4128.581380141484,0.08130909844524137,2
2024-03-04,63113.97,68499.0,62300.0,68245.71,84835.16005,0.0813090984452413,0.2527557310523241,3296.242181699117,86.1618893887177,55580.196,48214.5216,37641.78785,4642.520452419638,-0.0662561793261438,0
2024-03-05,68245.71,69000.0,59005.0,63724.01,132696.7813,-0.0662561793261438,0.117233201969096,2334.046099458665,69.4382507035033,56176.638,48638.7798,37830.1379,4631.567640644178,0.03687825044280779,2
2024-03-06,63724.01,67641.1,62779.14,66074.04,78738.85491,0.0368782504428077,0.0583344145079214,2510.4804255471327,72.43300585796071,56886.34,49097.50159999999,38030.00805,4757.671760869736,0.011337735667442228,1
2024-03-07,66074.04,67980.0,65551.0,66823.17,53059.8869,0.0113377356674422,0.0931146531594944,2418.619988269192,73.33016983745418,57621.29299999999,49578.44300000001,38233.17395,4862.012461777289,0.01946959415424332,1
2024-03-08,66823.18,69990.0,66082.66,68124.19,74261.932842,0.0194695941542433,0.0919455535448381,2505.60509360285,74.8603850097832,58445.370500000005,50114.376800000005,38443.1603,4992.138395972361,0.002775519239201163,1
2024-03-09,68124.2,68541.1,67861.1,68313.27,19872.89743,0.0027755192392011,0.1020530341063521,2170.388216110508,75.08413066079845,59254.15050000001,50647.4616,38654.44665,5052.28175300869,0.009406810711886537,1
2024-03-10,68313.28,69887.61,68094.75,68955.88,38404.66835,0.0094068107118865,0.0925612823912043,1814.737137423928,75.87015690652626,60113.208,51192.6584,38867.06245,5093.089092532784,0.04527851721999632,2
2024-03-11,68955.88,72800.0,67024.96,72078.1,75292.825726,0.0452785172199963,0.0561557642231285,2598.615084050557,79.28888923840466,61104.172000000006,51802.6138,39096.5527,5316.085736404559,-0.008686272251904659,1
2024-03-12,72078.1,73000.0,68620.82,71452.01,68783.546691,-0.0086862722519046,0.1212729707374031,2229.677832121717,76.93496589259493,62084.303,52440.2936,39323.5127,5380.271531615726,0.02267815838910625,2
2024-03-13,71452.0,73650.25,71333.31,73072.41,52659.711647,0.0226781583891062,0.105917089374284,2352.780308549392,78.69766184560712,63173.5025,53103.789800000006,39558.7879,5498.508590181562,-0.02303838069662678,0
2024-03-14,73072.4,73777.0,68555.0,71388.94,71757.628746,-0.0230383806966267,0.0683261509443506,1983.8053559732605,72.49866854028522,64205.742000000006,53729.871,39785.22375,5394.189492588637,-0.026461942143979122,0
2024-03-15,71388.94,72419.71,65600.0,69499.85,103334.03546,-0.0264619421439791,0.0201934144097712,1767.4680214626069,66.19734392322252,65102.3235,54320.6462,40002.123,5100.2891227641085,-0.06042056205876711,0
2024-03-16,69499.84,70043.0,64780.0,65300.63,55926.95336,-0.0604205620587671,-0.0441003629309504,2607.1598370855645,54.79610223169984,65780.9125,54790.1886,40190.04445,4476.921834465524,0.04736324902225286,2
2024-03-17,65300.64,68904.4,64533.0,68393.48,49742.21589,0.0473632490222528,-0.0081559397110153,2661.7688139956203,60.22923640511696,66476.763,55315.6456,40395.511900000005,4184.2326845510615,-0.011455624132592601,1
2024-03-18,68393.47,68956.0,66565.2,67609.99,55691.08088,-0.0114556241325926,-0.0619898415746252,2663.4888482326487,58.31705362259474,67005.3955,55827.2242,40603.85795,3844.733633369644,-0.08390165417862072,0
2024-03-19,67610.0,68124.11,61555.0,61937.4,101005.32487,-0.0839016541786207,-0.1331608446004527,3732.867931857902,46.74544010986709,66980.6605,56199.9182,40784.5197,3082.4154179611724,0.09530768162693293,2
2024-03-20,61937.41,68100.0,60775.0,67840.51,90420.58592,0.0953076816269329,-0.0715988428464314,3049.298972812914,56.43347020026847,67316.137,56697.9064,40994.3747,2920.9336774792027,-0.034481462477213065,0
2024-03-21,67840.51,68240.47,64529.01,65501.27,53357.48002,-0.034481462477213,-0.0824731393966629,2543.557316527354,52.36789164102692,67471.8055,57156.3318,41192.025,2574.523610976481,-0.026024380901316868,0
2024-03-22,65501.28,66649.62,62260.0,63796.64,51482.37821,-0.0260243809013168,-0.0820607526491065,2360.4626705650912,49.56564478852227,67562.2735,57570.6058,41381.8781,2137.798531967499,0.003031037371247214,1
2024-03-23,63796.64,65999.0,63000.0,63990.01,26410.11409,0.0030310373712472,-0.0200705567465427,2453.894743649825,49.89319783326368,67606.0755,57986.406,41572.86765,1786.6981591602523,0.05032004214407837,2
2024-03-24,63990.02,67628.69,63772.29,67209.99,31395.78015,0.0503200421440783,-0.0173041348385838,2261.0412872123597,55.1202232955296,67554.2895,58470.384000000005,41780.11785,1748.1227883379397,0.039726534701165495,2
2024-03-25,67210.0,71150.0,66385.06,69880.01,53431.14486,0.0397265347011654,0.033575215733651,2740.695899077779,58.944709365477095,67862.0895,59016.32659999999,41998.2429,1910.971340675569,0.0015453632591067024,1
2024-03-26,69880.0,71561.1,69280.0,69988.0,38934.38417,0.0015453632591067,0.1299796245886975,2564.2067129143547,59.09653190036042,68057.7875,59561.9126,42218.6304,2025.3963735249852,-0.007401411670572067,1
2024-03-27,69987.99,71769.54,68359.18,69469.99,49119.35685,-0.007401411670572,0.0240192769777234,2733.60183375825,57.98876032343848,68190.1285,60089.3334,42436.4723,2050.641440589068,0.018865844086057848,1
2024-03-28,69469.99,71552.06,68903.62,70780.6,35439.03239,0.0188658440860578,0.0805988952580616,2933.70445119473,60.03021638517591,68322.949,60617.9534,42661.16725,2151.6012915299943,-0.01314004119772949,1
2024-03-29,70780.6,70916.16,69009.0,69850.54,25445.08353,-0.0131400411977294,0.0948937122707402,2369.6229799791886,57.880749021803176,68399.8125,61109.1912,42884.607350000006,2131.9883964947658,-0.0038419173280550556,1
2024-03-30,69850.53,70321.1,69540.0,69582.18,13644.61142,-0.003841917328055,0.0873912974853416,1109.6104047507604,57.24383448130581,68431.1275,61558.17939999999,43103.31775,2070.918368800558,0.024400356528065048,2
2024-03-31,69582.17,71366.0,69562.99,71280.01,19396.34433,0.024400356528065,0.060556771396633,663.5003222647553,60.2258444588433,68391.223,62028.7578,43328.607800000005,2134.9107018743234,-0.022870507453632394,0
2024-04-01,71280.0,71288.23,68062.86,69649.8,41445.32039,-0.0228705074536323,-0.0032943612915909,682.7331950279346,56.17463554903904,68301.1125,62455.75399999999,43544.24315,2030.6724363124667,-0.0600979471584987,0
2024-04-02,69649.81,69674.23,64550.0,65463.99,71799.82793,-0.0600979471584987,-0.064639795393496,1880.8319600259224,47.36462401734717,67920.6915,62766.6884,43738.5631,1591.9519440766744,0.007626941162614864,1
2024-04-03,65463.99,66903.63,64493.07,65963.28,39887.21778,0.0076269411626148,-0.0504780553444732,2293.1871473589085,48.404088237407336,67649.40849999999,63091.9622,43935.581150000005,1269.9125619081751,0.03827144435510177,2
2024-04-04,65963.27,69309.91,65064.52,68487.79,41510.48453,0.0382714443551017,-0.0323931981362126,2145.213416615317,53.41364662523916,67598.80549999999,63425.8146,44145.38255,1204.5159797316155,-0.009741444423889245,1
2024-04-05,68487.8,68756.67,65952.56,67820.62,37915.23073,-0.0097414444238892,-0.0290609063294284,2086.127726009689,51.977355655328026,67724.80500000001,63744.627,44350.67310000001,1086.331124980963,0.01585623959202964,1
2024-04-06,67820.63,69692.0,67447.83,68896.0,20134.28919,0.0158562395920296,-0.009861432912852,2032.424308257944,54.1189333554967,67749.93100000001,64080.06480000001,44559.1018,1067.1416105753888,0.006740449372967916,1
2024-04-07,68896.0,70326.29,68824.0,69360.39,21534.74433,0.0067404493729679,-0.0269306920692069,1643.506713132641,55.05113966403339,67837.451,64434.4198,44770.27875,1076.991288912046,0.03257781566683815,2
2024-04-08,69360.38,72797.99,69043.24,71620.0,45723.87624,0.0325778156668381,0.0282872312626885,2091.1047912111817,59.37621997220336,68321.58099999999,64824.0664,44995.53835,1252.6886575357785,-0.034543423624685876,0
2024-04-09,71620.0,71758.19,68210.0,69146.0,39293.90242,-0.0345434236246858,0.0562448148974725,1707.124287651105,53.32607225289929,68386.85549999999,65171.4918,45208.36765,1178.7115114998303,0.02147745350417951,2
2024-04-10,69146.0,71172.08,67518.0,70631.08,42006.02377,0.0214774535041795,0.0707636127251405,1296.590631641212,56.21049122401831,68643.34599999999,65538.93699999999,45428.64325,1225.787519460282,-0.008846672031632585,1
2024-04-11,70631.08,71305.89,69567.21,70006.23,31917.25595,-0.0088466720316325,0.0221709592322953,1239.802491068544,54.67934075499637,68953.8255,65902.0738,45647.4325,1198.855759093567,-0.04127789769567636,0
2024-04-12,70006.22,71227.46,65086.86,67116.52,56072.86229,-0.0412778976956763,-0.0103817983380274,1426.5173792951784,48.1474759653052,69110.151,66218.6358,45851.49105,933.5750265088864,-0.047559229828960214,0
2024-04-13,67116.52,67929.0,60660.57,63924.51,71395.22019,-0.0475592298289602,-0.0721593416163492,2575.283725932921,42.15679528632354,68945.87700000001,66482.243,46040.00525,460.4616887116717,0.027177838359652595,2
2024-04-14,63924.52,65840.0,62134.0,65661.84,61599.17818,0.0271778383596525,-0.0533236621074363,2816.2827497527514,46.0885500151531,68734.9685,66764.1154,46236.4495,223.1318464065844,-0.034142357265650736,0
2024-04-15,65661.85,66867.07,62274.4,63419.99,52389.53069,-0.0341423572656507,-0.1144932979614633,2909.453841070782,42.11080842977473,68406.568,66997.9382,46418.4425,-144.19018783706997,0.005887733504845949,1
2024-04-16,63419.99,64365.0,61600.0,63793.39,53435.29331,0.0058877335048459,-0.0774102623434471,2993.310982044175,42.99332261664359,68122.738,67184.2766,46602.87465,-400.5480187933572,-0.03944013635268473,0
2024-04-17,63793.4,64499.0,59678.16,61277.37,50610.54509,-0.0394401363526847,-0.1324305107609851,2856.026211964974,38.71096734950762,67647.5765,67269.0772,46774.4487,-797.5416696133034,0.03578335689015377,2
2024-04-18,61277.38,64117.09,60803.35,63470.08,43601.60918,0.0357833568901537,-0.0933652619202604,1847.9632125738417,43.95063976325026,67328.5535,67289.83679999999,46951.83624999999,-924.5707502316365,0.005481795516879773,1
2024-04-19,63470.09,65450.0,59600.01,63818.01,69774.30271,0.0054817955168797,-0.0491460224695797,1283.31690378693,44.757668009719765,67040.345,67343.5774,47133.45375,-985.803440172138,0.017590332258871744,1
2024-04-20,63818.01,65419.0,63090.07,64940.59,23137.42975,0.0175903322588717,0.0158949986476235,1377.0647540892169,47.38974500464961,66723.374,67394.6312,47321.0244,-932.99300134863,8.623266280816111e-06,1
2024-04-21,64940.58,65695.56,64237.5,64941.15,19316.42152,8.623266280816111e-06,-0.0109757813670771,1231.1499365856284,47.39109161294704,66487.94149999999,67453.7086,47506.83729999999,-880.940230175227,0.028921107802987844,2
2024-04-22,64941.15,67232.35,64500.0,66819.32,31397.99371,0.0289211078029878,0.0536002922737768,1699.4061942708768,51.84314676390381,66555.708,67527.8156,47703.88195,-680.2934125302709,-0.0060659102786441155,1
2024-04-23,66819.32,67183.01,65765.81,66414.0,22599.90004,-0.0060659102786441,0.0410796479070951,1885.82026642129,50.84318857277974,66578.24399999999,67491.1814,47896.2965,-547.6720777653536,-0.031987382178456425,0
2024-04-24,66414.0,67070.43,63606.06,64289.59,33595.69637,-0.0319873821784564,0.0491571358235509,1261.2999319060518,45.8512767263491,66368.334,67502.493,48077.96109999999,-606.9938003539282,0.003247026462604552,1
2024-04-25,64289.58,65297.94,62794.0,64498.34,31341.46338,0.0032470264626045,0.0162007043318677,1110.2174424248178,46.40808570420717,66202.22,67470.979,48260.86755,-629.9012035175765,-0.0112922286061935,1
2024-04-26,64498.33,64820.01,63297.48,63770.01,27085.19346,-0.0112922286061935,-0.0007521387771257,1119.585527023928,44.681714301207066,65945.9205,67409.91579999999,48441.767,-698.7706367253559,-0.004830326982856015,1
2024-04-27,63770.0,63923.41,62391.24,63461.98,20933.06052,-0.004830326982856,-0.0227686567060754,1281.58724998396,43.937285273937206,65651.0,67316.6716,48622.1263,-769.3371654582297,-0.0054104835682718955,1
2024-04-28,63461.98,64370.0,62781.0,63118.62,16949.20005,-0.0054104835682718,-0.0280643320914396,1443.1970645336678,43.0757604558432,65225.931,67212.77859999999,48803.3418,-843.2474980499828,0.01184087991784355,1
2024-04-29,63118.62,64228.35,61765.53,63866.0,28150.22947,0.0118408799178435,-0.044198594059323,1080.8394611035435,45.57721045562318,64961.931,67110.981,48988.87365,-831.9247387067808,-0.05001096044843889,0
2024-04-30,63866.0,64734.0,59191.6,60672.0,54947.65535,-0.0500109604484388,-0.0864576745866835,1282.8748488537265,37.91015987901531,64463.977,66882.859,49157.92365,-1068.3650299483488,-0.03802462420886077,0
2024-05-01,60672.01,60841.63,56552.82,58364.97,81166.46823,-0.0380246242088607,-0.0921551996209649,2206.4802756302383,33.52350899458968,63881.914,66621.1182,49315.4861,-1425.47175351427,0.011918793070569533,1
2024-05-02,58364.97,59625.0,56911.84,59060.61,47583.81961,0.0119187930705695,-0.0843080612617316,2352.822229989129,35.9308756044762,63479.1185,66340.8822,49475.0184,-1633.5188816241644,0.06470302287768459,2
2024-05-03,59060.6,63333.0,58811.32,62882.01,43628.40143,0.0647030228776845,-0.0139250409400908,2247.935263478058,47.235124252028655,63426.9935,66170.7436,49646.92455,-1473.0621428883314,0.016062304624168355,1
2024-05-04,62882.01,64540.0,62541.03,63892.04,24368.69282,0.0160623046241683,0.0067766558812063,2311.260152008932,49.75833426949884,63338.50349999999,66058.5874,49824.4052,-1249.9889470937196,0.0018775421789631874,1
2024-05-05,63892.03,64646.0,62822.17,64012.0,18526.75029,0.0018775421789631,0.0141539849888985,2424.924439597982,50.06376388975853,63368.10399999999,66032.81480000001,50002.86519999999,-1051.4021532706684,-0.013228925826407556,1
2024-05-06,64012.0,65500.0,62700.0,63165.19,34674.91949,-0.0132289258264075,-0.0109731312435411,2339.399406456926,47.85227911392817,63336.694,65928.24900000001,50175.12260000001,-951.3842133435392,-0.013506014942723965,1
2024-05-07,63165.18,64422.41,62261.0,62312.08,25598.79472,-0.0135060149427239,0.0270319092827004,2298.5717726568428,45.66382963307017,63388.429500000006,65822.29079999999,50338.3378,-930.2349531346116,-0.01795879707433945,1
2024-05-08,62312.07,63020.22,60888.0,61193.03,26121.19004,-0.0179587970743394,0.0484547494841511,1743.9019609751308,42.89276243352123,63274.577000000005,65807.4034,50494.75395,-992.33299766454,0.030738468090238502,2
2024-05-09,61193.03,63429.03,60630.0,63074.01,30660.8061,0.0307384680902385,0.0679539205572039,963.7973426911908,48.545014911454295,63237.377,65712.0734,50660.1617,-879.6269869952303,-0.03605320162773862,0
2024-05-10,63074.0,63469.13,60187.12,60799.99,36529.34025,-0.0360532016277386,-0.0331099467081285,1258.366976914183,43.00349453736476,63030.347,65618.0478,50798.8117,-962.7036226589262,0.0004276316492815013,1
2024-05-11,60799.99,61515.0,60487.09,60825.99,13374.56936,0.0004276316492815,-0.0479879809754079,1281.487833040571,43.08349385444829,62824.589,65558.6348,50933.328,-1014.7470993452008,0.010817744191257805,1
2024-05-12,60825.99,61888.0,60610.0,61483.99,12753.13236,0.0108177441912578,-0.0394927513591202,1012.984420837562,45.18054951237639,62557.8225,65508.51440000001,51068.2677,-991.4678050185466,0.02368242529478004,2
2024-05-13,61484.0,63450.0,60749.21,62940.08,32733.41839,0.02368242529478,-0.0035638300146013,966.2624417939036,49.60543872995567,62384.1265,65423.1162,51212.2098,-845.7749356171043,-0.021649003306001613,0
2024-05-14,62940.09,63118.36,61142.77,61577.49,29088.72041,-0.0216490033060016,-0.0117888858789499,941.4790466032434,45.87384361858384,62248.5215,65257.0658,51350.63715000001,-830.6862779878647,0.0751737363767182,2
2024-05-15,61577.49,66444.16,61319.47,66206.5,43559.74719,0.0751737363767182,0.0819287752216224,1905.557084247607,57.55528527892736,62333.929500000006,65181.4358,51511.264650000005,-440.1324148539789,-0.014670613912531216,1
2024-05-16,66206.51,66752.01,64602.77,65235.21,31106.3671,-0.0146706139125312,0.0342645092645923,2184.6829929332857,54.87894992525791,62407.1895,65096.74019999999,51664.81125,-206.60899029206485,0.027420621471134998,2
2024-05-17,65235.21,67451.2,65106.38,67024.0,26292.23409,0.0274206214711349,0.102368602363257,2512.931833905319,58.6888832843691,62585.2905,65021.6082,51827.5576,121.40097470992625,-0.0016232991167343114,1
2024-05-18,67024.0,67400.01,66600.0,66915.2,14441.25774,-0.0016232991167343,0.1001086870924747,2440.122986380856,58.36606892459525,62775.11949999999,64962.9014,51988.93474999999,368.326149857232,-0.009582127827459264,1
2024-05-19,66915.2,67700.0,65857.25,66274.01,18025.30409,-0.0095821278274592,0.0779067851647232,2107.885560645662,56.39728644372356,62895.52,64896.738,52143.19765000001,506.4395360853814,0.07804884599558704,2
2024-05-20,66274.0,71515.56,66060.31,71446.62,50816.7011,0.078048845995587,0.1351529899548902,2909.402690824767,66.27923148730005,63434.251,64900.0702,52325.7228,1021.5064963942132,-0.018171328468722492,1
2024-05-21,71446.62,71979.0,69162.94,70148.34,49607.4336,-0.0181713284687224,0.1391880377066359,2287.036556461784,62.453379405270255,64023.4195,64910.041,52502.8806,1309.841391264163,-0.013994914206095221,1
2024-05-22,70148.34,70666.0,68842.19,69166.62,27673.18026,-0.0139949142060952,0.0447104136300815,2258.381746169285,59.64948678517344,64528.72000000001,64984.09359999999,52673.40335,1442.5039853501512,-0.017305602037514634,1
2024-05-23,69166.62,70096.12,66312.16,67969.65,40513.17374,-0.0173056020375146,0.0419166275390237,1902.9080215446995,56.32888426225658,64783.102,65024.221,52838.1922,1434.518337008965,0.008538222574340226,1
2024-05-24,67969.66,69250.0,66600.12,68549.99,28095.83664,0.0085382225743402,0.0227678145142038,1800.918078995926,57.56240062210086,65015.9995,65025.465,53005.7117,1458.2089163768687,0.010803502670095222,1
2024-05-25,68549.99,69610.0,68500.0,69290.57,12130.39418,0.0108035026700952,0.0354982126631917,1638.5248511119637,59.14815689752164,65279.928,65054.864,53175.16894999999,1519.22975301696,-0.011298795781301996,1
2024-05-26,69290.56,69562.23,68128.01,68507.67,11872.11797,-0.0112987957813019,0.0337034080177132,1176.549333896543,56.73462621042526,65547.052,65047.0974,53339.5837,1487.271379979793,0.01355702215532939,1
2024-05-27,68507.67,70687.56,68250.0,69436.43,23136.92737,0.0135570221553293,-0.0281355507090468,721.9398087969392,58.87832751303104,65903.26950000001,65048.6182,53503.2604,1519.3729238397937,-0.014949501292044975,1
2024-05-28,69436.43,69591.81,67277.91,68398.39,32622.97042,-0.0149495012920449,-0.0249464206850795,542.7693450761165,55.56459654449313,66263.5375,64984.18600000001,53658.7442,1444.402305224823,-0.010906250863507161,1
2024-05-29,68398.4,68935.68,67124.65,67652.42,23159.83149,-0.0109062508635071,-0.0218920629633195,645.6453780093633,53.2454088182878,66492.458,64954.3144,53811.3563,1309.6966375894408,0.01034331070492378,1
2024-05-30,67652.41,69500.0,67128.0,68352.17,28478.2184,0.0103433107049237,0.0056278059398571,603.8046361689625,55.13702088776016,66870.06700000001,64908.7362,53967.7965,1245.0532041133993,-0.011881992919902995,1
2024-05-31,68352.17,69044.1,66670.0,67540.01,26690.32184,-0.0118819929199029,-0.0147334813615583,725.6340399573766,52.48296800554991,67205.768,64859.41180000001,54123.1819,1115.4303066137943,0.0033586018124664996,1
