open_time,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_base_volume,taker_quote_volume,ignore,return_1d,return_7d,volatility_7d,rsi,sma_20,sma_50,sma_200,macd
2024-04-08,69360.38,72797.99,69043.24,71620.0,45723.87624,1712620799999,3270853309.6629424,2037025,25309.90487,1811209901.716354,0,0.03257781566683815,0.028287231262688506,2091.1047912111817,59.37621997220336,68321.58099999999,64824.0664,44995.53835,1252.6886575357785
2024-04-09,71620.0,71758.19,68210.0,69146.0,39293.90242,1712707199999,2749007421.6421075,1804157,18896.53756,1321865585.2380521,0,-0.034543423624685876,0.05624481489747257,1707.124287651105,53.32607225289929,68386.85549999999,65171.491799999996,45208.36765,1178.7115114998305
2024-04-10,69146.0,71172.08,67518.0,70631.08,42006.02377,1712793599999,2901564970.815804,1852170,20269.34809,1401023003.7318227,0,0.02147745350417951,0.07076361272514053,1296.590631641212,56.21049122401831,68643.34599999999,65538.93699999999,45428.643249999994,1225.787519460282
2024-04-11,70631.08,71305.89,69567.21,70006.23,31917.25595,1712879999999,2247473274.6162577,1658995,15908.49124,1120249990.7357526,0,-0.008846672031632585,0.022170959232295395,1239.802491068544,54.67934075499637,68953.8255,65902.0738,45647.4325,1198.855759093567
2024-04-12,70006.22,71227.46,65086.86,67116.52,56072.86229,1712966399999,3843551585.3212743,2496617,25935.86464,1777808491.1704543,0,-0.04127789769567636,-0.010381798338027437,1426.5173792951784,48.1474759653052,69110.151,66218.6358,45851.49105,933.5750265088864
2024-04-13,67116.52,67929.0,60660.57,63924.51,71395.22019,1713052799999,4614468627.809045,3341340,33221.6695,2144846149.6809175,0,-0.047559229828960214,-0.07215934161634929,2575.2837259329212,42.15679528632354,68945.87700000001,66482.243,46040.005249999995,460.46168871167174
2024-04-14,63924.52,65840.0,62134.0,65661.84,61599.17818,1713139199999,3946124834.6970353,2657953,29732.29634,1904847012.5093088,0,0.027177838359652595,-0.05332366210743633,2816.2827497527514,46.0885500151531,68734.9685,66764.1154,46236.4495,223.13184640658437
2024-04-15,65661.85,66867.07,62274.4,63419.99,52389.53069,1713225599999,3398072231.561224,2539048,25206.68008,1634572976.939813,0,-0.034142357265650736,-0.11449329796146335,2909.453841070782,42.11080842977473,68406.568,66997.9382,46418.4425,-144.19018783706997
2024-04-16,63419.99,64365.0,61600.0,63793.39,53435.29331,1713311999999,3355338198.446913,2604354,26041.2664,1635683129.3076532,0,0.005887733504845949,-0.07741026234344717,2993.310982044175,42.99332261664359,68122.738,67184.2766,46602.87465,-400.5480187933572
2024-04-17,63793.4,64499.0,59678.16,61277.37,50610.54509,1713398399999,3128625247.473853,2458327,24346.74671,1506361259.7013583,0,-0.03944013635268473,-0.1324305107609851,2856.026211964974,38.71096734950762,67647.5765,67269.0772,46774.4487,-797.5416696133034
2024-04-18,61277.38,64117.09,60803.35,63470.08,43601.60918,1713484799999,2726741448.886802,2142511,20870.20705,1305027167.9395082,0,0.03578335689015377,-0.0933652619202604,1847.9632125738417,43.95063976325026,67328.5535,67289.83679999999,46951.83624999999,-924.5707502316363
2024-04-19,63470.09,65450.0,59600.01,63818.01,69774.30271,1713571199999,4419893235.183288,2828284,34941.50216,2214809735.240241,0,0.005481795516879773,-0.049146022469579775,1283.31690378693,44.757668009719765,67040.345,67343.5774,47133.45375,-985.8034401721379
2024-04-20,63818.01,65419.0,63090.07,64940.59,23137.42975,1713657599999,1486949581.439479,1376712,11811.8444,759077474.2972904,0,0.017590332258871744,0.01589499864762356,1377.0647540892169,47.38974500464961,66723.374,67394.6312,47321.0244,-932.9930013486301
2024-04-21,64940.58,65695.56,64237.5,64941.15,19316.42152,1713743999999,1254396628.1531765,1390153,9734.71767,632257865.0082499,0,8.623266280816111e-06,-0.010975781367077109,1231.1499365856284,47.391091612947044,66487.94149999999,67453.7086,47506.83729999999,-880.940230175227
2024-04-22,64941.15,67232.35,64500.0,66819.32,31397.99371,1713830399999,2071690434.976552,1816591,16466.05497,1086399264.6092272,0,0.028921107802987844,0.05360029227377683,1699.4061942708768,51.84314676390381,66555.708,67527.8156,47703.881949999995,-680.2934125302709
2024-04-23,66819.32,67183.01,65765.81,66414.0,22599.90004,1713916799999,1502139968.7198815,1433915,10854.17402,721404825.847041,0,-0.0060659102786441155,0.041079647907095174,1885.82026642129,50.84318857277974,66578.24399999999,67491.1814,47896.2965,-547.6720777653536
2024-04-24,66414.0,67070.43,63606.06,64289.59,33595.69637,1714003199999,2195714861.657656,1784897,16899.50969,1104368114.1058698,0,-0.031987382178456425,0.04915713582355097,1261.2999319060518,45.8512767263491,66368.334,67502.493,48077.96109999999,-606.9938003539282
2024-04-25,64289.58,65297.94,62794.0,64498.34,31341.46338,1714089599999,2007704069.2622728,1375324,14808.62959,948738136.2684381,0,0.003247026462604552,0.01620070433186771,1110.2174424248178,46.40808570420717,66202.22,67470.979,48260.867549999995,-629.9012035175765
2024-04-26,64498.33,64820.01,63297.48,63770.01,27085.19346,1714175999999,1736631357.3537388,1025561,13570.23647,870093757.5188991,0,-0.0112922286061935,-0.0007521387771257659,1119.5855270239279,44.681714301207066,65945.9205,67409.91579999999,48441.767,-698.7706367253559
2024-04-27,63770.0,63923.41,62391.24,63461.98,20933.06052,1714262399999,1320337707.787116,912422,9903.95325,624733409.211288,0,-0.004830326982856015,-0.02276865670607542,1281.58724998396,43.937285273937206,65651.0,67316.6716,48622.126299999996,-769.3371654582297
2024-04-28,63461.98,64370.0,62781.0,63118.62,16949.20005,1714348799999,1078450016.4732296,790652,7941.33811,505261267.5695052,0,-0.0054104835682718955,-0.02806433209143966,1443.1970645336678,43.0757604558432,65225.931000000004,67212.77859999999,48803.341799999995,-843.2474980499828
2024-04-29,63118.62,64228.35,61765.53,63866.0,28150.22947,1714435199999,1765038324.6837213,1152296,13986.59437,877053322.307997,0,0.01184087991784355,-0.044198594059323026,1080.8394611035435,45.57721045562318,64961.931000000004,67110.981,48988.87365,-831.9247387067808
2024-04-30,63866.0,64734.0,59191.6,60672.0,54947.65535,1714521599999,3372142467.4322524,1985671,26385.41614,1620421850.578699,0,-0.05001096044843889,-0.08645767458668352,1282.8748488537265,37.91015987901531,64463.977,66882.859,49157.923650000004,-1068.3650299483488
2024-05-01,60672.01,60841.63,56552.82,58364.97,81166.46823,1714607999999,4705572361.7402,2401089,38203.57377,2213404278.5900106,0,-0.03802462420886077,-0.09215519962096497,2206.4802756302383,33.523508994589676,63881.914000000004,66621.1182,49315.486099999995,-1425.47175351427
2024-05-02,58364.97,59625.0,56911.84,59060.61,47583.81961,1714694399999,2778840305.0505786,1572898,23240.7537,1356148775.8867364,0,0.011918793070569533,-0.08430806126173163,2352.8222299891295,35.9308756044762,63479.1185,66340.8822,49475.0184,-1633.5188816241644
2024-05-03,59060.6,63333.0,58811.32,62882.01,43628.40143,1714780799999,2658193708.347904,1558661,22145.44334,1349687455.5957608,0,0.06470302287768459,-0.013925040940090838,2247.935263478058,47.235124252028655,63426.9935,66170.7436,49646.92455,-1473.0621428883314
2024-05-04,62882.01,64540.0,62541.03,63892.04,24368.69282,1714867199999,1547468697.8765795,1113509,12671.20599,804768764.3062501,0,0.016062304624168355,0.00677665588120635,2311.260152008932,49.75833426949884,63338.50349999999,66058.5874,49824.405199999994,-1249.9889470937196
2024-05-05,63892.03,64646.0,62822.17,64012.0,18526.75029,1714953599999,1182572239.5306184,992921,8954.93439,571783428.2394707,0,0.0018775421789631874,0.014153984988898527,2424.924439597982,50.06376388975853,63368.10399999999,66032.81480000001,50002.86519999999,-1051.4021532706684
2024-05-06,64012.0,65500.0,62700.0,63165.19,34674.91949,1715039999999,2218131198.466132,1392557,17179.56031,1099303474.2805216,0,-0.013228925826407556,-0.010973131243541157,2339.399406456926,47.85227911392817,63336.694,65928.24900000001,50175.12260000001,-951.3842133435392
2024-05-07,63165.18,64422.41,62261.0,62312.08,25598.79472,1715126399999,1624531631.592377,1272898,12502.38281,793575994.2141025,0,-0.013506014942723965,0.027031909282700495,2298.5717726568428,45.66382963307017,63388.429500000006,65822.29079999999,50338.3378,-930.2349531346117
2024-05-08,62312.07,63020.22,60888.0,61193.03,26121.19004,1715212799999,1623561041.1255188,1415152,12669.58179,787749415.5480814,0,-0.01795879707433945,0.04845474948415118,1743.9019609751308,42.89276243352123,63274.577000000005,65807.4034,50494.75395,-992.33299766454
2024-05-09,61193.03,63429.03,60630.0,63074.01,30660.8061,1715299199999,1895849912.7734756,1381957,15120.01471,935341755.6782354,0,0.030738468090238502,0.06795392055720395,963.7973426911907,48.545014911454295,63237.377,65712.0734,50660.1617,-879.6269869952303
2024-05-10,63074.0,63469.13,60187.12,60799.99,36529.34025,1715385599999,2255550468.413852,1500643,18066.83174,1116494638.2804892,0,-0.03605320162773862,-0.0331099467081285,1258.366976914183,43.00349453736476,63030.346999999994,65618.0478,50798.8117,-962.7036226589262
2024-05-11,60799.99,61515.0,60487.09,60825.99,13374.56936,1715471999999,814928013.4573288,753281,6223.09555,379263096.21513295,0,0.0004276316492815013,-0.04798798097540791,1281.4878330405713,43.08349385444829,62824.589,65558.6348,50933.328,-1014.7470993452007
2024-05-12,60825.99,61888.0,60610.0,61483.99,12753.13236,1715558399999,781041632.4623835,727113,6416.91108,393132351.8883925,0,0.010817744191257805,-0.039492751359120226,1012.984420837562,45.18054951237639,62557.822499999995,65508.51440000001,51068.267700000004,-991.4678050185466
2024-05-13,61484.0,63450.0,60749.21,62940.08,32733.41839,1715644799999,2041896626.6108148,1371433,16717.90863,1043060982.35746,0,0.02368242529478004,-0.0035638300146013657,966.2624417939035,49.605438729955665,62384.1265,65423.116200000004,51212.209800000004,-845.7749356171043
2024-05-14,62940.09,63118.36,61142.77,61577.49,29088.72041,1715731199999,1800171876.1676655,1127939,13815.81443,855088066.212488,0,-0.021649003306001613,-0.011788885878949995,941.4790466032434,45.873843618583834,62248.521499999995,65257.065800000004,51350.63715000001,-830.6862779878647
2024-05-15,61577.49,66444.16,61319.47,66206.5,43559.74719,1715817599999,2794259631.8910465,1729454,21797.84094,1398781701.4413886,0,0.0751737363767182,0.08192877522162245,1905.557084247607,57.55528527892736,62333.929500000006,65181.4358,51511.264650000005,-440.13241485397884
2024-05-16,66206.51,66752.01,64602.77,65235.21,31106.3671,1715903999999,2045507646.8293848,1269793,15645.11263,1028962305.104384,0,-0.014670613912531216,0.03426450926459235,2184.6829929332857,54.878949925257906,62407.1895,65096.74019999999,51664.81125,-206.60899029206485
2024-05-17,65235.21,67451.2,65106.38,67024.0,26292.23409,1715990399999,1745971822.3447456,1117254,13301.09525,883129353.1633428,0,0.027420621471134998,0.10236860236325707,2512.931833905319,58.6888832843691,62585.2905,65021.608199999995,51827.5576,121.40097470992623
2024-05-18,67024.0,67400.01,66600.0,66915.2,14441.25774,1716076799999,967145944.6835315,734067,6911.13424,462859253.5879108,0,-0.0016232991167343114,0.10010868709247478,2440.122986380856,58.36606892459525,62775.11949999999,64962.901399999995,51988.93474999999,368.32614985723194
2024-05-19,66915.2,67700.0,65857.25,66274.01,18025.30409,1716163199999,1204989222.8768685,823729,8692.17507,581378180.3374597,0,-0.009582127827459264,0.07790678516472327,2107.885560645662,56.39728644372356,62895.52,64896.738,52143.19765000001,506.4395360853814
2024-05-20,66274.0,71515.56,66060.31,71446.62,50816.7011,1716249599999,3485474763.752294,1930939,26792.52994,1839346667.540789,0,0.07804884599558704,0.13515298995489022,2909.402690824767,66.27923148730005,63434.251000000004,64900.070199999995,52325.7228,1021.5064963942132
2024-05-21,71446.62,71979.0,69162.94,70148.34,49607.4336,1716335999999,3509345769.233608,2137448,24686.27911,1746693652.328722,0,-0.018171328468722492,0.1391880377066359,2287.036556461784,62.453379405270255,64023.419499999996,64910.041,52502.8806,1309.8413912641627
2024-05-22,70148.34,70666.0,68842.19,69166.62,27673.18026,1716422399999,1931700812.3032143,1371973,13124.78731,916344293.9104755,0,-0.013994914206095221,0.04471041363008155,2258.381746169285,59.649486785173444,64528.72000000001,64984.09359999999,52673.40335,1442.5039853501512
2024-05-23,69166.62,70096.12,66312.16,67969.65,40513.17374,1716508799999,2766790260.7886024,1827855,19791.15119,1351640092.581366,0,-0.017305602037514634,0.0419166275390237,1902.9080215446993,56.32888426225658,64783.102,65024.221,52838.1922,1434.5183370089653
2024-05-24,67969.66,69250.0,66600.12,68549.99,28095.83664,1716595199999,1906438696.7156007,1165907,14344.29889,973457354.6957756,0,0.008538222574340226,0.022767814514203844,1800.918078995926,57.56240062210086,65015.9995,65025.465,53005.7117,1458.2089163768687
2024-05-25,68549.99,69610.0,68500.0,69290.57,12130.39418,1716681599999,837339788.9838961,703803,5851.95991,403954862.6694792,0,0.010803502670095222,0.03549821266319175,1638.5248511119637,59.14815689752164,65279.928,65054.863999999994,53175.16894999999,1519.2297530169599
2024-05-26,69290.56,69562.23,68128.01,68507.67,11872.11797,1716767999999,818914878.9908898,722849,5934.62083,409411078.5460924,0,-0.011298795781301996,0.03370340801771321,1176.549333896543,56.73462621042526,65547.052,65047.0974,53339.5837,1487.271379979793
2024-05-27,68507.67,70687.56,68250.0,69436.43,23136.92737,1716854399999,1604722197.8374028,1219341,11709.62174,812172288.2576373,0,0.01355702215532939,-0.02813555070904683,721.9398087969392,58.87832751303104,65903.26950000001,65048.618200000004,53503.2604,1519.3729238397937
2024-05-28,69436.43,69591.81,67277.91,68398.39,32622.97042,1716940799999,2224860225.799223,1459351,15543.09776,1059920452.3146172,0,-0.014949501292044975,-0.024946420685079573,542.7693450761165,55.56459654449313,66263.5375,64984.18600000001,53658.7442,1444.402305224823
2024-05-29,68398.4,68935.68,67124.65,67652.42,23159.83149,1717027199999,1573095221.6483984,1221044,11748.55954,797928379.366918,0,-0.010906250863507161,-0.02189206296331958,645.6453780093633,53.2454088182878,66492.458,64954.314399999996,53811.3563,1309.6966375894408
2024-05-30,67652.41,69500.0,67128.0,68352.17,28478.2184,1717113599999,1945001081.5215864,1272851,14074.36655,961595245.1787834,0,0.01034331070492378,0.005627805939857122,603.8046361689625,55.13702088776016,66870.06700000001,64908.7362,53967.796500000004,1245.0532041133993
2024-05-31,68352.17,69044.1,66670.0,67540.01,26690.32184,1717199999999,1812659052.2496767,1177860,13258.10182,900414200.116177,0,-0.011881992919902995,-0.014733481361558387,725.6340399573766,52.48296800554991,67205.768,64859.41180000001,54123.181899999996,1115.4303066137945
2024-06-01,67540.01,67900.0,67428.44,67766.85,8837.66133,1717286399999,598305207.9932046,638484,4235.27045,286752060.4028929,0,0.0033586018124664996,-0.021990293917339754,658.2516788339681,53.16113302080709,67519.911,64872.418399999995,54284.2602,1019.2579475287639
2024-06-02,67766.84,68460.0,67257.47,67765.63,15426.32529,1717372799999,1046827665.3829312,812348,7760.23377,526768921.12622225,0,-1.8002902599123516e-05,-0.010831487919527705,666.9539971728871,53.156738927434205,67761.1885,64949.2408,54433.79735,932.1964360230631
2024-06-03,67765.62,70288.0,67612.48,68809.9,29633.374,1717459199999,2047757076.226836,1253789,15308.67275,1058024704.3533732,0,0.015410024226145236,-0.00902307333484742,477.62144482259924,56.473161278710144,68122.809,65012.202000000005,54597.02930000001,936.6661186209094
2024-06-04,68809.89,71063.45,68567.32,70537.84,29619.78489,1717545599999,2069902136.99324,1254515,14922.96734,1043071241.6284808,0,0.025111793506457758,0.031279245023164925,1066.3270202214653,61.34934549476748,68339.376,65154.558999999994,54766.64890000001,1067.3351164554479
2024-06-05,70537.83,71758.0,70383.66,71108.0,28703.18082,1717631999999,2040073765.86764,1055115,14210.23392,1010053925.7910814,0,0.00808303741651284,0.051078438879200494,1429.5258293764177,62.82906446250674,68633.01550000001,65300.851200000005,54939.348399999995,1203.0305977622047
2024-06-06,71108.0,71700.0,70117.64,70799.06,21842.00449,1717718399999,1551467659.1542966,900226,10287.3911,730849194.230399,0,-0.004344658828823844,0.035798278240471326,1581.4338709709928,61.45613040203285,68821.76849999999,65491.285,55106.544400000006,1270.9901845665154
2024-06-07,70799.06,71997.02,68420.0,69355.6,35598.45045,1717804799999,2507250591.3329782,1516415,17318.78051,1220810920.3444333,0,-0.020388123797123736,0.026881695753376622,1404.8161858718747,55.36826179304007,68943.7885,65608.9954,55266.0785,1194.6028501873661
2024-06-08,69355.6,69582.2,69168.02,69310.46,9773.82967,1717891199999,678267390.5310388,714103,4772.23036,331182466.90034246,0,-0.0006508486697541782,0.022778246295939608,1203.4864954005038,55.18416086111208,69095.611,65718.8444,55433.922549999996,1117.5406041616807
2024-06-09,69310.46,69857.14,69130.24,69648.14,9890.56709,1717977599999,687344656.0725566,575583,4883.69296,339405376.0815447,0,0.004871991904252138,0.027779716649871,871.7564362316815,56.353323017332904,69005.687,65812.9954,55595.12155,1071.3661310172029
2024-06-10,69648.15,70195.94,69172.29,69540.0,17122.66941,1718063999999,1192466549.969123,936731,8412.00246,585909223.775813,0,-0.0015526617078359672,0.010610391818619114,749.3079990529126,55.85082022212014,68975.27,65904.9724,55756.35015,1014.353696148828
2024-06-11,69540.0,69590.01,66051.0,67314.24,41436.01588,1718150399999,2793799020.4691243,1782415,19839.8232,1337254654.9989924,0,-0.032006902502156986,-0.045700293629631905,1230.4318734326619,46.63369600906984,68882.651,65914.8708,55904.353500000005,780.5727435180597
2024-06-12,67314.23,69999.0,66905.0,68263.99,37175.32356,1718236799999,2550285139.184372,1670745,18975.89081,1302069589.6416817,0,0.014109198885703833,-0.03999564043426895,1105.8921055966325,50.395551935956526,68897.368,65951.87060000001,56056.77010000001,664.2791453769314
2024-06-13,68263.98,68449.3,66251.78,66773.01,29079.55571,1718323199999,1958897960.917292,1518202,13886.14007,935614189.6986812,0,-0.021841383722223218,-0.05686586799316262,1166.322708439223,45.02922967640493,68808.519,66001.53899999999,56203.398,446.6572192506719
2024-06-14,66773.01,67370.24,65078.0,66043.99,28408.18797,1718409599999,1884451554.428285,1736314,13619.40861,903708200.7849747,0,-0.010917884336799966,-0.04774827122827863,1446.9839204579614,42.63845674845974,68646.19,66032.452,56347.40445,212.9101578212576
2024-06-15,66043.99,66478.48,65857.1,66228.25,11451.80242,1718495999999,758175888.0283372,700886,5495.02083,363796116.4535752,0,0.0027899586321176173,-0.04446962262261722,1495.2344709863494,43.45562136850744,68532.21900000001,66081.6168,56489.45135000001,42.04747256664268
2024-06-16,66228.25,66998.7,66034.5,66676.87,9392.52223,1718582399999,624653672.6138575,703295,4750.05166,315940653.99261206,0,0.006773846508098869,-0.04266115362161871,1246.9741361208894,45.49165059030785,68394.24100000001,66145.9146,56633.5625,-56.511126679193694
2024-06-17,66676.86,67298.81,65130.0,66504.33,27386.16851,1718668799999,1812061226.756565,1542620,13716.89431,907703353.5304952,0,-0.002587703951910103,-0.043653580672993963,753.1582439947995,44.82316365634769,68299.538,66213.6288,56777.464349999995,-146.8492756418418
2024-06-18,66504.33,66588.23,64060.0,65175.32,42350.10244,1718755199999,2755141806.03109,2151711,20076.41361,1305946733.5892808,0,-0.019983811580388866,-0.03177514891351374,935.4269982370015,39.953097889590374,68175.683,66239.81520000001,56909.92835,-321.97142339727725
2024-06-19,65175.32,65727.54,64666.0,64974.37,20060.79576,1718841599999,1307731953.9545317,1078458,10289.7818,670875724.3137285,0,-0.0030832222994838787,-0.04818968243725574,715.9936887007399,39.25853613318825,68006.79299999999,66325.8626,57037.548449999995,-471.5363947339065
2024-06-20,64974.37,66482.94,64559.15,64869.99,24265.29031,1718927999999,1584896152.16637,1282687,11828.87934,772646071.2169964,0,-0.0016064796011104887,-0.02849983848264437,757.4540400970322,38.88043714778442,67873.292,66455.963,57162.0371,-591.6699033909827
2024-06-21,64869.99,65066.66,63379.35,64143.56,25993.56442,1719014399999,1665541539.708616,1362617,12543.2596,803462610.6919086,0,-0.011198244365383747,-0.028775214822726602,961.0620035110513,36.26288734644929,67692.1275,66557.622,57272.7994,-736.9977531548939
2024-06-22,64143.56,64546.81,63943.82,64262.01,7308.95542,1719100799999,470027247.3402083,562832,3756.29045,241583895.4543618,0,0.0018466390078755168,-0.029688841242219155,1002.7169971738155,37.00758171971107,67516.94649999999,66585.222,57373.74285,-833.0107664667448
2024-06-23,64262.01,64521.0,63178.32,63210.01,8224.45447,1719187199999,526848525.0029452,592759,3974.67964,254685735.53387728,0,-0.016370480786393027,-0.05199494217410017,1024.6171464607262,33.28765606357571,67236.952,66571.5814,57470.97944999999,-982.6618650276796
2024-06-24,63210.01,63369.8,58402.0,60293.3,52161.35414,1719273599999,3180853460.924751,2190787,24495.59428,1493633137.5266545,0,-0.04614316624851034,-0.09339286629908161,1701.7944811055777,25.603378762099013,66724.725,66497.2074,57556.080250000006,-1321.3834737004727
2024-06-25,60293.3,62420.0,60257.06,61806.01,31189.24361,1719359999999,1914901308.84587,1277481,15360.08458,943071608.5109416,0,0.025089189014368074,-0.05169610214418585,1739.5238496270883,34.10010536110026,66259.6255,66470.0238,57644.25535,-1451.033127518749
2024-06-26,61806.01,62487.81,60712.0,60864.99,22485.66463,1719446399999,1381716993.355492,1112152,11435.02653,702676210.4365481,0,-0.015225380185519222,-0.06324616922026338,1798.5270994404,31.6764918294715,65762.922,66441.082,57730.0123,-1611.1416240713152
2024-06-27,60864.98,62389.22,60606.63,61706.47,18344.28631,1719532799999,1126705164.782892,1062176,9298.265,570914131.0571834,0,0.013825353458531753,-0.048767080124414997,1568.1069575378726,36.053280196684725,65380.465500000006,66451.3508,57819.5971,-1651.0955558538553
2024-06-28,61706.46,62225.31,60063.0,60427.84,24821.19255,1719619199999,1519872032.026636,1479626,12661.53908,775499790.7912346,0,-0.020721165868020086,-0.05792818484037998,1476.7923487950786,32.63252607832115,64936.3345,66398.4274,57915.469300000004,-1765.5815644486793
2024-06-29,60427.84,61224.0,60383.77,60986.68,11509.55904,1719705599999,701345872.4881144,767669,5461.68911,332791254.69089925,0,0.009248055201046546,-0.0509683715153012,1010.4012725304494,35.512445013866596,64503.2615,66402.1612,58012.94075,-1790.578163040649
2024-06-30,60986.68,63058.76,60712.21,62772.01,17326.30136,1719791999999,1070250012.5446604,1108912,8224.44601,508208752.0856987,0,0.029274097229099905,-0.006929282245011548,879.5049500971805,43.78098672250403,64164.862,66441.0816,58112.45565,-1647.337456375768
2024-07-01,62772.01,63861.76,62497.2,62899.99,24547.10538,1719878399999,1550980813.6701343,1461508,12388.60654,782785773.8355594,0,0.002038806786655245,0.0432334936054255,948.486671153021,44.33200609481063,63944.1495,66469.4016,58211.844300000004,-1506.129524300719
2024-07-02,62900.0,63288.83,61806.28,62135.47,18573.11875,1719964799999,1160792332.6175597,1308816,9453.17931,590763216.5799825,0,-0.01215453293394797,0.005330549569532161,966.2378733066087,41.70248298873624,63637.7235,66453.3094,58312.82015,-1439.3200102897754
2024-07-03,62135.46,62285.94,59400.0,60208.58,32160.11127,1720051199999,1945901232.9066567,1839372,15055.45492,910631739.6738483,0,-0.031011111688702075,-0.010784689194888508,1083.7626774466673,35.91960631815053,63309.502,66425.9312,58402.4729,-1524.285889508661
2024-07-04,60208.57,60498.19,56771.0,57050.01,54568.77276,1720137599999,3168619756.2436485,2523236,24982.98822,1450509608.6804216,0,-0.05246046327616427,-0.07546145485230316,2023.0769559234075,28.855870303791633,62859.803,66242.80140000001,58480.8497,-1825.4495169364673
2024-07-05,57050.02,57546.0,53485.93,56628.79,81348.24756,1720223999999,4515040083.536514,3749255,37926.65162,2104682004.516682,0,-0.007383346646214428,-0.06286920068630608,2604.852057346019,28.063287582735384,62379.829999999994,66070.67300000001,58550.70465,-2074.202677833615
2024-07-06,56628.79,58475.0,56018.0,58230.13,21651.31558,1720310399999,1235398733.4357028,1411065,11083.50401,632724011.5474728,0,0.02827784241902398,-0.04519921399230131,2704.836805259864,35.33503403595782,61957.493,65894.79560000001,58630.47534999999,-2117.7148958831312
2024-07-07,58230.13,58449.46,55724.37,55857.81,19118.93918,1720396799999,1094135752.4528687,1289229,9081.66872,519830378.935563,0,-0.040740420809639244,-0.11014781906776605,2780.6743430742317,30.427835756010495,61425.167,65673.6478,58691.419749999994,-2316.9170622081656
2024-07-08,55857.81,58236.73,54260.16,56714.62,48090.2049,1720483199999,2699942701.375511,2554389,23963.90684,1346497811.2117922,0,0.015339126256471713,-0.09833658161153913,2271.5430272966314,33.99326859033384,61002.132,65482.46,58755.68385000001,-2378.234006625702
2024-07-09,56714.61,58296.0,56289.45,58050.0,27732.20788,1720569599999,1592351321.655387,1757693,14143.25001,812249336.7493434,0,0.023545604290392763,-0.06575101145931628,1439.8425018227592,39.22124445472064,60655.9135,65214.5276,58826.088650000005,-2292.6459259656403
2024-07-10,58050.0,59470.0,57157.79,57725.85,24951.73799,1720655999999,1452293495.6501489,1766696,12423.53162,723209557.6496755,0,-0.005583979328165345,-0.04123548504216512,860.5346140698745,38.42564880912596,60298.70650000001,64966.0778,58896.2071,-2225.3208379731004
2024-07-11,57725.85,59650.0,57050.0,57339.89,29761.05735,1720742399999,1728929618.0583844,2157661,15019.30135,872986677.1195273,0,-0.0066860860429079905,0.005081155989280273,860.2337933115871,37.451508971982896,59958.523,64729.5432,58967.949049999996,-2178.0023121900886
2024-07-12,57339.89,58526.68,56542.47,57889.1,23652.4569,1720828799999,1360201319.0761504,1749738,11488.82545,661028735.6644312,0,0.009578148824491928,0.02225564063791574,847.4190206278687,39.790590113069484,59639.8775,64527.93220000001,59039.513900000005,-2072.297230027434
2024-07-13,57889.09,59850.0,57756.63,59204.02,15357.74519,1720915199999,900429281.1482327,1114391,7889.36244,462600767.8610776,0,0.02271446610847283,0.016724846741712485,1059.601553081776,45.08552767827074,59439.578,64341.012800000004,59122.989349999996,-1860.9700319794574
2024-07-14,59204.01,61420.69,59194.01,60797.91,21178.33907,1721001599999,1273562988.611176,1456088,10479.46025,630300143.2598463,0,0.026921989418961845,0.08844063166815896,1356.0086396191698,50.74049634067798,59464.8085,64171.1596,59209.83465,-1547.0447339990787
2024-07-15,60797.91,64900.0,60632.3,64724.14,38690.9782,1721087999999,2435540879.028933,2600425,19076.54212,1201411783.666604,0,0.06457837119729937,0.14122496104179127,2629.6544638154655,61.30980117817804,59610.71499999999,64095.488999999994,59320.63655,-970.2581930287124
2024-07-16,64724.06,65388.97,62373.24,65043.99,42530.52915,1721174399999,2725231969.2884507,2484783,21595.04799,1384337933.3310027,0,0.0049417419837483045,0.12048217054263555,3283.105616056055,62.02464882568295,59819.66499999999,64007.6402,59435.52175,-481.7877328037357
2024-07-17,65044.0,66128.63,63854.0,64087.99,29567.52954,1721260799999,1922412273.0882092,1868671,14616.17013,950725865.5856608,0,-0.014697745325894074,0.1102130154861296,3303.45770004381,58.54300937469532,59938.741,63921.432199999996,59545.260299999994,-169.8546060428198
2024-07-18,64087.99,65133.3,63238.48,63987.92,22568.7225,1721347199999,1449872437.6497972,1696742,11288.35191,725073622.7056739,0,-0.001561447004345129,0.11594075258951486,2907.7568250322324,58.17489247066759,60116.74500000001,63848.142199999995,59653.78199999999,68.49031784157705
2024-07-19,63987.92,67386.0,63300.67,66660.0,35634.72739,1721433599999,2331517674.368659,2184889,17971.06949,1176753281.038326,0,0.041759132036171875,0.15151211540687282,2588.7111163385493,64.57953900748083,60400.411,63814.2988,59766.18425,467.6046562941192
2024-07-20,66660.01,67598.0,66222.46,67139.96,14386.92434,1721519999999,961878801.8482211,995093,6868.63454,459313955.25348914,0,0.007200120012001321,0.13404393823257288,2081.3400784058617,65.59854145733354,60618.8085,63806.29779999999,59877.1495,813.2596547251014
2024-07-21,67139.97,68366.66,65777.0,68165.34,21819.11191,1721606399999,1465757867.9747431,1322942,11412.05459,766856991.8425378,0,0.015272276003738927,0.12117900105447688,1632.189631898959,67.73418210553679,60882.076,63814.26760000001,60003.75005,1156.600754296669
